review_id,review,rating,date,source,bank
1187,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Google Play,Dashen Bank
1188,fast,5,2025-05-12,Google Play,Dashen Bank
1189,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Google Play,Dashen Bank
1190,good,5,2025-05-09,Google Play,Dashen Bank
1191,Amazing app super easy to use and best design. loved it.,5,2025-05-09,Google Play,Dashen Bank
1192,its the best ever,5,2025-05-09,Google Play,Dashen Bank
1193,nice,5,2025-05-08,Google Play,Dashen Bank
1194,excellent game changer App,5,2025-05-08,Google Play,Dashen Bank
1195,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Google Play,Dashen Bank
1196,it seems me logging out within minutes,1,2025-05-03,Google Play,Dashen Bank
1197,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Google Play,Dashen Bank
1198,yes i want dashen super open,5,2025-05-02,Google Play,Dashen Bank
1199,faster than this version,5,2025-05-01,Google Play,Dashen Bank
